CASEID,COMPWT,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID
22545,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,7,2,0,    0
22546,1.06000000000000005e+00, 1,34,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
22547,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,1,28,  0,0,3,0,    0
22548,1.06000000000000005e+00, 1,22,  0,3, 1,30,  0,2,1,30,  0,7,2,0,    0,1,30,  0,7,2,0,    0
22549,1.59000000000000008e+00, 1,30,  0,2, 2, 0,  0,2,1,33,  0,6,1,0,    0,1,33,  0,7,1,0,    0
22550,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22551,5.30000000000000027e-01, 1,41,  0,3, 1,41,  0,3,1,41,  0,2,3,0,    0,1,41,  0,7,3,0,    0
22552,1.06000000000000005e+00, 1,60, 68,1, 1,12,  0,1,0, 0,  0, ,0,0,    0,1,12,  0,7,1,0,    0
22553,5.30000000000000027e-01, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,8,9,0,    0,5, 0,  0,7,9,0,    0
22554,1.06000000000000005e+00, 1,60, 36,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
22555,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,22,  0,6,3,0,    0
22556,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0
22557,5.30000000000000027e-01, 1,14,  0,1, 1,15,  0,1,1,15,  0,5,1,0,    0,1,15,  0,5,1,0,    0
22558,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
22559,1.06000000000000005e+00, 4, 0,  0,3, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0
22560,1.06000000000000005e+00, 1,60, 35,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,6,1,0,    0
22561,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,7,1,0,    0
22562,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,5,1,0,    0
22563,1.06000000000000005e+00, 1,15,  0,1, 1,22,  0,3,1,22,  0,5,3,0,    0,1,22,  0,5,3,0,    0
22564,1.06000000000000005e+00, 1,60, 56,1, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
22565,1.06000000000000005e+00, 1,14,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,60, 24,7,9,0,    0
22566,1.59000000000000008e+00, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,5,3,0,    0,3, 0,  0,5,3,0,    0
22567,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,60, 56,1,1,0,    0
22568,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
22569,1.06000000000000005e+00, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,3, 0,  0,2,3,0,    0
22570,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22571,1.06000000000000005e+00, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,5,3,0,    0,3, 0,  0,3,3,0,    0
22572,5.30000000000000027e-01, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,1,10,  0,7,1,0,    0
22573,5.30000000000000027e-01, 1,60, 36,1, 1,60, 36,1,1,60, 36,0,1,0,    0,1,60, 36,7,1,0,    0
22574,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,5,1,0,    0
22575,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,0,1,0,    0
22576,5.30000000000000027e-01, 1,60, 56,1, 1,60, 56,1,1,60, 56,8,1,0,    0,1,60, 56,8,1,0,    0
22577,1.06000000000000005e+00, 1,60, 31,2, 1,60,999,9,1,60, 31,7,2,0,    0,1,60, 31,7,2,0,    0
22578,1.59000000000000008e+00, 1,60, 68,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,8,1,0,    0
22579,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22580,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,2,1,0,    0
22581,5.30000000000000027e-01, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0
22582,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,3,1,0,    0
22583,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,21,  0,3,2,0,    0
22584,5.30000000000000027e-01, 4, 0,  0,3, 1,13,  0,1,1,13,  0,4,1,0,    0,1,13,  0,4,1,0,    0
22585,5.30000000000000027e-01, 1,15,  0,1, 1,15,  0,1,1,15,  0,5,1,0,    0,1,15,  0,5,1,0,    0
22586,1.06000000000000005e+00, 1,50,  0,3, 1,50,  0,3,1,50,  0,6,3,0,    0,1,50,  0,6,3,0,    0
22587,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
22588,1.06000000000000005e+00, 1,14,  0,1, 1,22,  0,3,1,14,  0,6,1,0,    0,1,22,  0,6,3,0,    0
22589,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,5,1,0,    0
22590,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,2, 0,  0,7,2,0,    0,1,14,  0,8,1,0,    0
22591,1.06000000000000005e+00, 1,60, 12,1, 1,60, 12,1,1,60, 12,4,1,0,    0,1,60, 12,4,1,0,    0
22592,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,4,1,0,    0
22593,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,14,  0,0,1,0,    0,1,14,  0,0,1,0,    0
22594,1.06000000000000005e+00, 1,22,  0,3, 1,23,  0,1,1,30,  0,0,2,0,    0,4, 0,  0,0,3,0,    0
22595,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,3,1,0,    0
