CASEID,YEAR,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
41423,2002,4,1.12000000000000011e+00,2,28,2,1, 1, 1,30,0,0,0,0, 0,13,38.4, 2, 0,0,1,0,0,  5, 0,1, 10, 0
41424,2002,1,5.60000000000000053e-01,2,62,1,5, 1, 1,18,0,0,0,0, 0,12,41.6,13, 0,0,2,0,1,  0, 0,2, -1,-1
41425,2002,3,1.12000000000000011e+00,2,43,1,5, 2, 2, 0,0,0,0,0, 0,12,25.3,12, 0,0,1,0,0,  4, 0,1,  6, 0
41426,2002,1,1.66999999999999993e+00,1,31,1,5, 4, 1,70,0,0,0,0, 0,18,73.7,12,12,0,1,0,0,  2, 0,1, 10, 0
41427,2002,2,5.60000000000000053e-01,2,59,1,5, 2, 2, 0,0,0,0,0, 0,16,63.5,13,13,0,1,0,0,  7, 0,1,  5, 0
41428,2002,3,1.12000000000000011e+00,2,67,1,5, 1, 2, 0,0,0,0,0, 0,13,64.8,12, 2,0,2,0,2, -1,-1,0, -1,-1
41429,2002,5,1.12000000000000011e+00,1,41,3,4, 7, 7, 0,0,0,0,0, 0,18,63.5,13,13,0,1,0,0,998,98,1,998,98
41430,2002,5,1.12000000000000011e+00,2,37,1,4, 2, 2, 0,0,0,0,0, 0,18,81.0,12,10,0,1,0,0,  2, 0,1,  0, 5
41431,2002,6,1.12000000000000011e+00,1,37,1,4, 2, 2, 0,0,0,0,0, 0,16,67.0,12,12,0,1,0,0,  6, 0,1,  1, 0
41432,2002,1,1.12000000000000011e+00,2,35,1,4, 1, 1,50,0,0,0,0, 0,16,64.2,12,12,0,1,0,0,  1,30,1,  1, 0
41433,2002,2,1.12000000000000011e+00,1,54,1,4, 4, 4, 0,0,0,0,0, 0,18,67.0,12,12,0,1,0,0, 15, 0,1, 10, 0
41434,2002,1,1.12000000000000011e+00,1,39,1,4, 2, 2, 0,0,0,0,0, 0,17,73.3,12,12,0,1,0,0, 10, 0,1,  2, 0
41435,2002,2,1.12000000000000011e+00,2,47,1,4, 1, 1,50,0,0,0,0, 0,12,71.6,12, 9,0,1,0,0,  0,30,1,  2, 0
41436,2002,6,1.12000000000000011e+00,2,35,3,2, 2, 2, 0,0,0,0,0, 0,14,33.1,12, 0,0,1,0,0,  7, 0,1, 10, 0
41437,2002,1,1.12000000000000011e+00,1,42,2,2, 2, 2, 0,0,0,0,0, 0,12,22.7,12, 8,0,1,0,0,  0, 0,2, -1,-1
41438,2002,4,1.66999999999999993e+00,2,48,2,2, 1, 1,18,0,0,0,0, 0,16,69.2,98,98,0,2,0,2, -1,-1,0, -1,-1
41439,2002,2,1.12000000000000011e+00,1,31,2,2, 1, 1,60,0,0,0,0, 0,12,31.4,12,12,0,2,0,2, -1,-1,0, -1,-1
41440,2002,3,1.12000000000000011e+00,1,37,2,2, 2, 2, 0,0,0,0,0, 0,13,28.6, 2, 0,0,2,0,2, -1,-1,0, -1,-1
41441,2002,4,1.12000000000000011e+00,2,40,1,2, 2, 2, 0,0,0,0,0, 0,14,33.1,12, 0,0,2,0,2, -1,-1,0, -1,-1
41442,2002,5,1.12000000000000011e+00,2,41,3,2, 2, 2, 0,0,0,0,0, 0,13,60.6,12,12,0,1,0,0,  1, 0,1,  2, 0
41443,2002,1,1.12000000000000011e+00,1,55,2,2, 1, 1,14,0,0,0,0, 0,15,53.9,12,12,0,1,0,0, 10, 0,1, 20, 0
41444,2002,2,1.12000000000000011e+00,1,51,2,2, 1, 1,18,0,0,0,0, 0,14,34.3, 3, 0,0,2,0,2, -1,-1,0, -1,-1
41445,2002,3,1.12000000000000011e+00,1,36,2,2, 1, 1,60,0,0,0,0, 0,14,54.2,12,12,0,1,0,0,  1, 0,1,  1, 0
41446,2002,5,1.12000000000000011e+00,2,63,2,2, 1, 2, 0,0,0,0,0, 0,12,38.9, 8, 8,0,1,0,0,  0, 0,2, -1,-1
41447,2002,1,1.12000000000000011e+00,2,42,2,2, 2, 2, 0,0,0,0,0, 0,11,33.6,12, 1,0,1,0,0,  0, 0,1,  0, 5
41448,2002,5,1.12000000000000011e+00,2,39,2,2, 1, 1,60,0,0,0,0, 0,11,27.7, 5, 0,0,2,0,2, -1,-1,0, -1,-1
41449,2002,6,5.60000000000000053e-01,2,33,1,2, 1, 1,18,0,0,0,0, 0,14,39.4, 9, 9,0,1,0,0,  0, 0,2, -1,-1
41450,2002,2,1.12000000000000011e+00,2,21,2,2, 1, 1,18,0,0,0,0, 0,12,33.1,11, 1,0,1,0,0,  2, 0,1,  2, 0
41451,2002,4,1.12000000000000011e+00,2,34,3,2, 2, 2, 0,0,0,0,0, 0,16,84.7,12, 9,0,1,0,0, 10, 0,1,  5, 0
41452,2002,6,5.60000000000000053e-01,1,58,1,2, 9, 9, 0,0,0,0,0, 0,15,48.6,12, 0,0,1,0,0,  0,20,1,999,99
41453,2002,1,5.60000000000000053e-01,1,62,1,2, 2, 2, 0,0,0,0,0, 0,16,82.7,12,12,0,1,0,0,  3, 0,1, 15, 0
41454,2002,2,1.12000000000000011e+00,2,39,1,2, 1, 2, 0,0,0,0,0, 0,16,76.4,12,12,0,1,0,0, 15, 0,1,  7, 0
41455,2002,3,1.12000000000000011e+00,1,61,1,2, 3, 3, 0,0,0,0,0, 0,20,85.1,12, 9,0,1,0,0,  5, 0,1, 10, 0
41456,2002,4,5.60000000000000053e-01,1,28,1,2, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,0,  4, 0,1,  2, 0
41457,2002,5,1.12000000000000011e+00,1,34,2,2, 1, 1,12,0,0,0,0, 0,19,92.3,12,12,0,1,0,0,  1,30,1,  1, 0
41458,2002,6,1.12000000000000011e+00,2,53,1,2, 3, 3, 0,0,0,0,0, 0,19,69.2, 9, 9,0,1,0,0,  1, 0,1,  1, 0
41459,2002,1,5.60000000000000053e-01,2,50,1,2, 1, 2, 0,0,0,0,0, 0,16,69.2,12,12,0,1,0,0,  1, 0,1,  4, 0
41460,2002,2,5.60000000000000053e-01,1,43,2,2,13, 1,50,0,0,0,0, 0,20,97.2,12,12,0,1,0,0,  1, 0,1,  4, 0
41461,2002,6,1.12000000000000011e+00,2,35,1,3, 2, 2, 0,0,0,0,0, 0,12,59.0,12,10,0,1,0,0,  5, 0,1,  5, 0
41462,2002,3,1.12000000000000011e+00,1,32,1,3, 2, 2, 0,0,0,0,0, 0,12,42.4,12,12,0,1,0,0,  2, 0,1,  0,30
41463,2002,5,1.66999999999999993e+00,2,55,1,3, 2, 2, 0,0,0,0,0, 0,18,56.6,12,12,0,1,0,0,  1, 0,1,  2, 0
41464,2002,6,2.22999999999999998e+00,2,49,1,3, 2, 2, 0,0,0,0,0, 0,15,73.2,12,12,0,1,0,0,  5, 0,1, 20, 0
41465,2002,3,1.12000000000000011e+00,1,41,1,5, 2, 2, 0,0,0,0,0, 0,12,62.5,12,12,0,1,0,0,  5, 0,1,999,99
41466,2002,4,1.12000000000000011e+00,2,40,1,5, 2, 2, 0,0,0,0,0, 0,12,35.4,12, 0,0,1,0,0,  0,30,1,  2, 0
41467,2002,5,5.60000000000000053e-01,1,42,1,5, 2, 2, 0,0,0,0,0, 0,12,34.2,12,11,0,1,0,0,  0, 5,1,  5, 0
41468,2002,1,1.12000000000000011e+00,1,37,1,5, 2, 2, 0,0,0,0,0, 0,15,63.2,12,12,0,1,0,0,  2, 0,1,  1, 0
41469,2002,2,1.12000000000000011e+00,1,36,1,5, 2, 2, 0,0,0,0,0, 0,14,45.8,12,12,0,1,0,0,  0,30,1,  5, 0
41470,2002,3,1.12000000000000011e+00,1,59,1,5, 1, 2, 0,0,0,0,0, 0,15,73.3,12,12,0,1,0,0, 15, 0,1,  7, 0
41471,2002,5,1.12000000000000011e+00,1,50,1,5, 2, 2, 0,0,0,0,0, 0,16,48.5,12,12,0,1,0,0,  3, 0,1,  6, 0
41472,2002,3,1.12000000000000011e+00,2,66,2,4,11, 1,18,0,0,0,0, 0,12,26.7, 3, 0,0,2,0,2, -1,-1,0, -1,-1
41473,2002,4,5.60000000000000053e-01,2,32,2,4, 4, 1,60,0,0,0,0, 0,12,69.2,12,12,0,1,0,0,  5, 0,1,  3, 0
41474,2002,6,1.12000000000000011e+00,2,37,1,2, 2, 2, 0,0,0,0,0, 0,18,33.1,10, 1,0,1,0,0,  5, 0,1, 10, 0
41475,2002,4,1.12000000000000011e+00,2,32,1,3, 2, 2, 0,0,0,0,0, 0,15,63.2,12,12,0,1,0,0,  2, 0,1,  4, 0
41476,2002,5,2.22999999999999998e+00,1,60,1,3, 2, 2, 0,0,0,0,0, 0,14,63.5,12,12,0,1,0,0,  3, 0,1,  2, 0
41477,2002,6,1.12000000000000011e+00,1,32,1,3, 2, 2, 0,0,0,0,0, 0,14,35.4,12,12,0,1,0,0,  0,15,1,  0,30
41478,2002,1,1.66999999999999993e+00,2,45,1,3, 4, 2, 0,0,0,0,0, 0,18,38.0,12,12,0,1,0,0,  2, 0,1, 30, 0
41479,2002,3,1.12000000000000011e+00,1,37,1,3, 4, 3, 0,0,0,0,0, 0,19,92.3,12,12,0,1,0,0, 20, 0,1,  3, 0
41480,2002,4,5.60000000000000053e-01,2,78,1,3, 3, 3, 0,0,0,0,0, 0,13,38.4,13, 0,0,1,0,0,  0, 0,2, -1,-1
41481,2002,6,1.12000000000000011e+00,2,63,1,3, 3, 3, 0,0,0,0,0, 0,14,33.1,98,98,0,2,0,2, -1,-1,0, -1,-1
41482,2002,2,5.60000000000000053e-01,2,41,1,3, 2, 2, 0,0,0,0,0, 0,12,52.4,12,12,0,1,0,0,  0,30,1,999,99
41483,2002,3,1.12000000000000011e+00,1,32,1,3, 4, 1,42,0,0,0,0, 0,11,37.5,12,12,0,1,0,0,  0,20,1,  0,20
41484,2002,4,5.60000000000000053e-01,1,55,1,3, 3, 3, 0,0,0,0,0, 0,18,82.7,12,12,0,1,0,0,  0, 7,1, 15, 0
41485,2002,6,5.60000000000000053e-01,1,70,1,3, 3, 3, 0,0,0,0,0, 0,20,85.1,13, 0,0,2,0,2, -1,-1,0, -1,-1
41486,2002,2,1.12000000000000011e+00,2,60,1,3, 3, 3, 0,0,0,0,0, 0,13,65.8,12,12,0,1,0,0,  2, 0,1,  2, 0
41487,2002,3,5.60000000000000053e-01,2,46,1,3,99,99,99,0,0,0,0, 0,16,63.5,13,13,0,1,0,0,  1, 0,1,  1, 0
41488,2002,5,1.12000000000000011e+00,2,63,1,3, 3, 3, 0,0,0,0,0, 0,16,38.0,12,11,0,1,0,0,  4, 0,1,  4, 0
41489,2002,6,1.12000000000000011e+00,1,53,2,3, 1, 1,18,0,0,0,0, 0,15,86.6,12,12,0,1,0,0,  0,30,1,  0,30
41490,2002,2,5.60000000000000053e-01,2,43,1,3, 3, 3, 0,0,0,0,0, 0,13,32.4,12, 0,0,1,0,0,  0, 0,2, -1,-1
41491,2002,3,1.12000000000000011e+00,1,33,1,3, 2, 1,50,0,0,0,0, 0,16,73.8,12,12,0,1,0,0,  0,30,1,  3, 0
41492,2002,5,1.12000000000000011e+00,1,30,1,3, 1, 1,40,0,0,0,0, 0,13,-1.0,13,99,0,1,0,0, 30, 0,1,  2, 0
41493,2002,6,5.60000000000000053e-01,2,35,1,3, 2, 2, 0,0,0,0,0, 0,12,63.2,12, 0,0,1,0,0,  3, 0,1,  4, 0
41494,2002,3,1.12000000000000011e+00,2,40,1,3, 1, 1,70,0,0,0,0, 0,12,38.9,11, 0,0,1,0,0,  0, 0,2, -1,-1
41495,2002,4,1.12000000000000011e+00,2,34,1,3, 2, 2, 0,0,0,0,0, 0,12,33.1,12,10,0,1,0,0,  1, 0,1,  1, 0
41496,2002,6,1.12000000000000011e+00,1,28,1,3, 2, 2, 0,0,0,0,0, 0,14,29.3,12, 0,0,1,0,0,  0, 0,2, -1,-1
41497,2002,2,2.22999999999999998e+00,2,76,2,3, 1, 1,28,0,0,0,0, 0,12,33.1,12, 8,0,2,0,2, -1,-1,0, -1,-1
41498,2002,3,5.60000000000000053e-01,2,47,1,3, 2, 2, 0,0,0,0,0, 0,12,36.1,12,12,0,1,0,0, 10, 0,1,  5, 0
41499,2002,4,1.12000000000000011e+00,2,24,1,3, 2, 2, 0,0,0,0,0, 0,14,39.6,11,11,0,1,0,0,  0,30,1,  0,30
41500,2002,5,1.12000000000000011e+00,1,65,1,3, 2, 2, 0,0,0,0,0, 0,12,32.7,98, 0,0,2,0,1,  0, 0,2, -1,-1
41501,2002,1,1.12000000000000011e+00,2,50,1,3, 2, 2, 0,0,0,0,0, 0,12,38.4, 1, 0,0,2,0,2, -1,-1,0, -1,-1
41502,2002,3,5.60000000000000053e-01,2,44,1,3,11, 2, 0,0,0,0,0, 0, 9,34.8,12,12,0,2,0,2, -1,-1,0, -1,-1
41503,2002,4,5.60000000000000053e-01,2,79,1,3,11, 1,11,0,0,0,0, 0,12,50.7, 7, 0,0,2,0,2, -1,-1,0, -1,-1
41504,2002,6,2.79000000000000004e+00,2,28,1,3, 2, 2, 0,0,0,0,0, 0,14,27.7,13,13,0,2,0,2, -1,-1,0, -1,-1
41505,2002,1,5.60000000000000053e-01,1,64,1,3, 2, 2, 0,0,0,0,0, 0,12,64.2,11,10,0,2,0,2, -1,-1,0, -1,-1
41506,2002,3,2.22999999999999998e+00,1,23,1,3, 1, 1,60,0,0,0,0, 0,13,33.6,98, 0,0,1,0,0,  3, 0,1,  3, 0
41507,2002,4,5.60000000000000053e-01,1,37,1,3, 4, 2, 0,0,0,0,0, 0,12,59.1, 9, 9,0,2,0,2, -1,-1,0, -1,-1
41508,2002,5,1.12000000000000011e+00,1,48,1,3, 2, 2, 0,0,0,0,0, 0,14,32.3,13,13,0,2,0,2, -1,-1,0, -1,-1
41509,2002,6,5.60000000000000053e-01,1,39,1,3, 1, 1,70,0,0,0,0, 0,15,37.2,12,12,0,1,0,0,  1, 0,1, 12, 0
41510,2002,2,1.12000000000000011e+00,2,77,1,3, 1, 1,50,0,0,0,0, 0, 9,37.7,11, 0,0,2,0,2, -1,-1,0, -1,-1
41511,2002,3,1.12000000000000011e+00,1,35,1,3, 4, 4, 0,0,0,0,0, 0, 8,35.1, 9, 8,0,2,0,2, -1,-1,0, -1,-1
41512,2002,5,1.12000000000000011e+00,1,48,1,3, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,2,0,2, -1,-1,0, -1,-1
41513,2002,3,5.60000000000000053e-01,2,50,1,3, 1, 1,22,0,0,0,0, 0,12,64.1, 9, 9,0,2,0,2, -1,-1,0, -1,-1
41514,2002,5,5.60000000000000053e-01,2,48,1,3, 2, 2, 0,0,0,0,0, 0,12,82.7,12,12,0,2,0,2, -1,-1,0, -1,-1
41515,2002,6,5.60000000000000053e-01,1,75,1,3, 1, 1,30,0,0,0,0, 0,12,45.4,10, 0,0,1,0,0,  0,30,1,999,99
41516,2002,1,1.12000000000000011e+00,2,25,1,3, 2, 2, 0,0,0,0,0, 0,12,38.4,10, 0,0,2,0,2, -1,-1,0, -1,-1
41517,2002,4,5.60000000000000053e-01,1,45,1,3, 2, 2, 0,0,0,0,0, 0,12,52.5,12,12,0,1,0,0,  0, 4,1,  1, 0
41518,2002,5,5.60000000000000053e-01,2,62,1,3, 2, 2, 0,0,0,0,0, 0,12,21.2, 7, 0,0,2,0,2, -1,-1,0, -1,-1
41519,2002,6,5.60000000000000053e-01,2,57,2,3, 6, 1,42,0,0,0,0, 0,14,31.4, 4, 0,0,1,0,0,  0, 0,2, -1,-1
41520,2002,1,5.60000000000000053e-01,1,30,1,3, 4, 2, 0,0,0,0,0, 0,12,31.5,10,10,0,2,0,2, -1,-1,0, -1,-1
41521,2002,3,1.12000000000000011e+00,2,32,1,3, 1, 1,40,0,0,0,0, 0,14,73.2,12,12,0,1,0,0, 14, 0,1, 14, 0
41522,2002,5,1.12000000000000011e+00,1,67,1,3, 2, 2, 0,0,0,0,0, 0, 6,-1.0,13,99,0,2,0,2, -1,-1,0, -1,-1
41523,2002,2,1.66999999999999993e+00,1,54,1,3, 2, 2, 0,0,0,0,0, 0,11,21.2,12, 0,0,2,0,2, -1,-1,0, -1,-1
41524,2002,3,5.60000000000000053e-01,2,62,1,3, 4, 2, 0,0,0,0,0, 0,14,36.5,12, 0,0,1,0,0, 21, 0,1, 10, 0
41525,2002,2,1.12000000000000011e+00,1,33,1,3, 2, 2, 0,0,0,0,0, 0,12,29.4,10,10,0,2,0,2, -1,-1,0, -1,-1
41526,2002,3,5.60000000000000053e-01,1,67,1,3, 2, 2, 0,0,0,0,0, 0,12,63.5, 9, 0,0,2,0,2, -1,-1,0, -1,-1
41527,2002,3,1.66999999999999993e+00,1,48,1,3, 2, 2, 0,0,0,0,0, 0, 2,63.2,12,12,0,1,0,0,  5, 0,1,  1, 0
41528,2002,2,5.60000000000000053e-01,2,24,2,3, 1, 1,60,0,0,0,0, 0,12,26.4, 3, 0,0,1,0,0,  0, 0,2, -1,-1
41529,2002,4,5.60000000000000053e-01,2,29,2,3, 1, 1,60,0,0,0,0, 0,12,41.6, 2, 2,0,1,0,0,  0,20,1,  0,45
41530,2002,4,5.60000000000000053e-01,1,73,1,3, 2, 2, 0,0,0,0,0, 0,16,63.2, 6, 0,0,2,0,2, -1,-1,0, -1,-1
41531,2002,5,5.60000000000000053e-01,2,30,3,3, 1, 1,18,0,0,0,0, 0,11,33.1, 1, 0,0,1,0,0,  0,10,2, -1,-1
41532,2002,1,1.66999999999999993e+00,1,43,1,5, 1, 1,22,0,0,0,0, 0,12,28.6,12,12,0,1,0,0,  0, 0,1,  0, 1
41533,2002,2,1.66999999999999993e+00,2,53,1,5, 1, 1,60,0,0,0,0, 0,12,38.4,11, 8,0,1,0,0,  2, 0,1,  8, 0
41534,2002,1,1.12000000000000011e+00,1,59,1,5, 1, 1,22,0,0,0,0, 0,16,54.2,98, 5,0,1,0,0,  0, 0,1,  1, 0
41535,2002,2,1.12000000000000011e+00,2,33,1,5, 1, 4, 0,0,0,0,0, 0,17,78.5,12,12,0,1,0,0,  0, 0,2, -1,-1
41536,2002,3,1.66999999999999993e+00,2,48,3,5, 4, 2, 0,0,0,0,0, 0,12,62.2,12, 0,0,1,0,0,  2, 0,1, 16, 0
41537,2002,4,1.12000000000000011e+00,2,67,1,5, 1, 1,28,0,0,0,0, 0,12,-1.0,12, 0,0,1,0,0,  0,30,1, 10, 0
41538,2002,3,1.12000000000000011e+00,1,56,1,5, 1, 1,40,0,0,0,0, 0,18,90.1,12,12,0,1,0,0,  1,10,1,  3,30
41539,2002,4,1.12000000000000011e+00,2,66,1,5, 1, 1,22,0,0,0,0, 0,12,38.4,12, 0,0,1,0,0,  0,30,1,  1, 0
41540,2002,6,1.12000000000000011e+00,1,54,1,5, 1, 1,22,0,0,0,0, 0,18,69.7,12,12,0,1,0,0,  8, 0,1, 15, 0
41541,2002,1,1.12000000000000011e+00,1,61,3,5,11, 2, 0,0,0,0,0, 0, 7,-1.0,11, 0,0,2,0,2, -1,-1,0, -1,-1
41542,2002,4,1.12000000000000011e+00,2,35,2,5, 1, 1,14,0,0,0,0, 0,12,29.3,12, 9,0,2,0,2, -1,-1,0, -1,-1
41543,2002,5,1.12000000000000011e+00,2,85,1,5, 1, 1,60,0,0,0,0, 0,11,29.3,98, 0,0,2,0,2, -1,-1,0, -1,-1
41544,2002,6,5.60000000000000053e-01,2,73,1,5, 1, 1,22,0,0,0,0, 0,12,30.8, 7, 7,0,2,0,2, -1,-1,0, -1,-1
41545,2002,1,5.60000000000000053e-01,2,73,1,5, 1, 1,60,0,0,0,0, 0,18,78.5,12, 0,0,2,0,2, -1,-1,0, -1,-1
41546,2002,2,1.12000000000000011e+00,2,46,1,5, 2, 2, 0,0,0,0,0, 0,18,82.7,12,12,0,1,0,0,  5, 0,1,  4, 0
41547,2002,3,1.12000000000000011e+00,1,48,1,5, 4, 1,60,0,0,0,0, 0,12,29.4,11,11,0,1,0,0,  0, 0,2, -1,-1
41548,2002,4,1.12000000000000011e+00,2,31,3,5, 2, 2, 0,0,0,0,0, 0,12,21.2,12, 0,0,2,0,2, -1,-1,0, -1,-1
41549,2002,6,1.12000000000000011e+00,1,44,1,5, 1, 1,50,0,0,0,0, 0,12,31.5,12,12,0,1,0,0,  0, 0,2, -1,-1
41550,2002,1,1.12000000000000011e+00,1,37,1,5, 1, 1,60,0,0,0,0, 0,15,50.7,12,12,0,1,0,0,  1,30,1,  1, 0
41551,2002,2,1.12000000000000011e+00,2,40,1,5, 1, 1,60,0,0,0,0, 0,12,62.5,12,11,0,1,0,0,  5, 0,1,  5, 0
41552,2002,4,1.12000000000000011e+00,1,23,1,5, 1, 1,38,0,0,0,0, 0,14,26.5,12, 0,0,1,0,0,  1, 0,1, 25, 0
41553,2002,1,1.12000000000000011e+00,1,72,1,5, 1, 1,14,0,0,0,0, 0, 8,63.5,11, 4,0,2,0,2, -1,-1,0, -1,-1
41554,2002,2,1.12000000000000011e+00,2,61,1,5, 2, 4, 0,0,0,0,0, 0,12,34.8,12, 9,0,2,0,2, -1,-1,0, -1,-1
41555,2002,3,1.66999999999999993e+00,2,56,1,5, 2, 2, 0,0,0,0,0, 0,11,31.5,12, 2,0,1,0,0,  1, 0,1,  2, 0
41556,2002,5,1.12000000000000011e+00,1,30,1,5, 4, 2, 0,0,0,0,0, 0,12,28.4,13,13,0,1,0,0,  0,15,1, 20, 0
41557,2002,6,5.60000000000000053e-01,2,69,1,5, 1, 1,60,0,0,0,0, 0,12,63.5,13,13,0,1,0,0,  2, 0,1,  2, 0
41558,2002,2,1.12000000000000011e+00,2,48,1,5, 1, 2, 0,0,0,0,0, 0,12,44.5,98,10,0,1,0,0,  1, 0,1,  0, 0
41559,2002,6,1.12000000000000011e+00,1,22,1,5, 1, 1,38,0,0,0,0, 0,12,31.7,12,12,0,1,0,0,  6, 0,1, 10, 0
41560,2002,1,1.12000000000000011e+00,1,27,1,5, 4, 1,30,0,0,0,0, 0,16,33.9,12, 9,0,1,0,0,  1, 0,1,  3, 0
41561,2002,2,1.12000000000000011e+00,1,20,1,5, 1, 1,18,0,0,0,0, 0,10,37.6,98, 0,0,1,0,0,  0,30,2, -1,-1
41562,2002,6,1.66999999999999993e+00,1,23,1,5, 1, 1,60,0,0,0,0, 0,13,31.5,12,12,0,2,0,2, -1,-1,0, -1,-1
41563,2002,4,1.12000000000000011e+00,2,25,1,5, 1, 4, 0,0,0,0,0, 0, 9,37.4, 8, 3,0,1,0,0,  2, 0,1,  6, 0
41564,2002,1,5.60000000000000053e-01,1,23,1,5, 5, 1,35,0,0,0,0, 0,13,-1.0,10,10,0,1,0,0,  2, 0,1,  4, 0
41565,2002,3,1.12000000000000011e+00,2,37,3,5, 2, 2, 0,0,0,0,0, 0,15,27.5,12, 0,0,2,0,2, -1,-1,0, -1,-1
41566,2002,4,5.60000000000000053e-01,1,75,1,5, 1, 2, 0,0,0,0,0, 0,11,50.7, 8, 0,0,2,0,2, -1,-1,0, -1,-1
41567,2002,6,5.60000000000000053e-01,2,54,3,5, 2, 2, 0,0,0,0,0, 0,12,58.3,11, 0,0,1,0,0, 10, 0,1,  2, 0
41568,2002,1,1.12000000000000011e+00,1,34,1,5, 2, 2, 0,0,0,0,0, 0,12,33.6,12,11,0,1,0,0,  3, 0,1,  4, 0
41569,2002,2,1.12000000000000011e+00,2,61,1,5, 2, 2, 0,0,0,0,0, 0,16,37.4,12,11,0,1,0,0,  0, 0,1,  3, 0
41570,2002,3,1.12000000000000011e+00,2,80,1,5, 1, 1,32,0,0,0,0, 0,13,38.9, 8, 0,0,2,0,2, -1,-1,0, -1,-1
41571,2002,4,1.66999999999999993e+00,2,61,1,5, 2, 1,28,0,0,0,0, 0,16,73.2,12, 0,0,1,0,0,  1, 0,1,  4, 0
41572,2002,5,1.12000000000000011e+00,2,64,1,5, 1, 1,70,0,0,0,0, 0,12,30.7, 3, 0,0,2,0,2, -1,-1,0, -1,-1
41573,2002,4,1.12000000000000011e+00,2,29,3,5, 2, 2, 0,0,0,0,0, 0,13,53.3,12, 0,0,1,0,0,  0,10,1,  0,30
41574,2002,2,5.60000000000000053e-01,2,88,1,5, 1, 1,28,0,0,0,0, 0, 8,33.1,10, 0,0,2,0,2, -1,-1,0, -1,-1
41575,2002,3,1.12000000000000011e+00,1,46,3,5, 4, 2, 0,0,0,0,0, 0, 2,28.6,10,10,0,2,0,2, -1,-1,0, -1,-1
41576,2002,4,1.12000000000000011e+00,1,25,3,5, 2, 2, 0,0,0,0,0, 0, 9,37.9,10, 8,0,2,0,2, -1,-1,0, -1,-1
41577,2002,4,1.12000000000000011e+00,2,22,1,5, 2, 2, 0,0,0,0,0, 0,10,33.1, 4, 1,0,2,0,2, -1,-1,0, -1,-1
41578,2002,5,5.60000000000000053e-01,2,35,1,5, 2, 1,18,0,0,0,0, 0,14,61.9, 8, 8,0,1,0,0,  2, 0,1,  1, 0
41579,2002,6,1.12000000000000011e+00,2,40,3,5, 2, 2, 0,0,0,0,0, 0,12,63.2,12,12,0,1,0,0,  1, 0,1,  1, 0
41580,2002,1,2.22999999999999998e+00,2,50,3,5, 2, 2, 0,0,0,0,0, 0,18,73.2,12, 0,0,1,0,0,  7, 0,1, 10, 0
41581,2002,4,1.12000000000000011e+00,1,50,1,5, 1, 1,28,0,0,0,0, 0, 4,28.4, 4, 0,0,2,0,2, -1,-1,0, -1,-1
41582,2002,5,5.60000000000000053e-01,2,33,3,5, 2, 2, 0,0,0,0,0, 0,14,29.3,12,12,0,1,0,0,  4, 0,1,  8, 0
41583,2002,6,1.12000000000000011e+00,2,66,1,5, 4, 1,60,0,0,0,0, 0, 9,27.5,10, 0,0,2,0,2, -1,-1,0, -1,-1
41584,2002,3,1.66999999999999993e+00,2,48,1,5, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,0,  1, 0,1,  0,30
41585,2002,4,1.12000000000000011e+00,2,73,1,5, 1, 1,70,0,0,0,0, 0,12,37.7,12, 0,0,2,0,2, -1,-1,0, -1,-1
41586,2002,6,1.12000000000000011e+00,2,48,1,5, 1, 1,22,0,0,0,0, 0,12,63.5,12,10,0,1,0,0,  0,10,1,  0,30
41587,2002,3,5.60000000000000053e-01,1,46,1,5, 1, 1,31,0,0,0,0, 0,12,39.5,12,12,0,1,0,0,  2, 0,1,  1, 0
41588,2002,4,1.12000000000000011e+00,2,66,1,5, 2, 2, 0,0,0,0,0, 0,15,36.9,12, 0,0,1,0,0,  2, 0,1,  2, 0
41589,2002,1,1.12000000000000011e+00,1,76,1,5, 1, 1,60,0,0,0,0, 0,20,85.7,12, 0,0,1,0,0,  4, 0,2, -1,-1
41590,2002,3,1.12000000000000011e+00,1,24,1,5, 1, 1,34,0,0,0,0, 0,16,86.5,12,12,0,1,0,0,  1, 0,1,  1, 0
41591,2002,4,1.12000000000000011e+00,1,19,1,5, 1, 1,22,0,0,0,0, 0,12,40.0,12, 7,0,1,0,0,  0, 0,1, 10, 0
41592,2002,6,1.12000000000000011e+00,2,66,1,5, 1, 1,32,0,0,0,0, 0,12,29.3,12, 0,0,2,0,2, -1,-1,0, -1,-1
41593,2002,1,5.60000000000000053e-01,2,75,1,5, 2, 2, 0,0,0,0,0, 0,14,71.6, 9, 0,0,2,0,2, -1,-1,0, -1,-1
41594,2002,2,5.60000000000000053e-01,1,80,1,5, 2, 2, 0,0,0,0,0, 0, 8,63.5, 8, 0,0,2,0,2, -1,-1,0, -1,-1
